Nama_Tempat,Kategori,Jenis_Masakan,Latitude,Longitude,Alamat_Jalan,Kota
KAKI LIMA KAYUMANIS,restaurant,daerahregional,-6.202603899999999,106.8637747,Jalan Kayu Manis Timur,
KAKI LIMA KAYU MANIS,restaurant,daerahregional,-6.202663899999998,106.86379479999998,Jalan Kayu Manis Timur,
KAKI LIMA CIPINANG MUARA,restaurant,daerahregional,-6.2253353,106.8908887,Jalan Cipinang Muara,
KAKI LIMA PALMERIAM,restaurant,daerahregional,-6.2070335000000005,106.8615638,Jalan Kayu Manis Lama I,
KAKI LIMA KEBON MANGGIS 1,restaurant,daerahregional,-6.2056344999999995,106.8559067,Jalan Kebon Manggis I,
KAKI LIMA KEBON MANGGIS,restaurant,daerahregional,-6.2054278,106.85622879999998,Jalan Kebon Manggis I,
KAKI LIMA PONDOK BAMBU,restaurant,daerahregional,-6.2320312,106.89786929999998,Jalan Pondok Bambu Asri Utara I,
KAKI LIMA KAMPUNG MELAYU 1,restaurant,daerahregional,-6.225593499999999,106.866532,Jalan Jatinegara Barat 166 H,
KAKI LIMA KAMPUNG MELAYU,restaurant,daerahregional,-6.2251593,106.866248,Jalan Jatinegara Barat 166 H,
KAKI LIMA MATRAMAN,restaurant,daerahregional,-6.2141727,106.8629785,Jalan Matraman,
Warung Sate Haji Giyo Original,restaurant,,-6.226515600000001,106.880231,,
Pecel Lele Pakde Bude,restaurant,,-6.3983292,106.8097351,,
Pujasera (Kaki Lima),restaurant,indonesian,-6.2098661,106.829025,Jalan Taman Setiabudi II,
Family Mart,supermarket,,-6.237593399999999,106.89283579999999,Jalan Kutilang,
Bakso Pak Kumis,fast_food,bakso;asian;indonesian,-6.210881,106.87879539999999,Jalan Pisangan Lama III,DKI Jakarta
Guardian,supermarket,,-6.2206353,106.8327556,Jalan Epicentrum Utama Raya,South Jakarta
Warunk UpNormal,restaurant,,-6.2214976,106.8332304,Jalan Hajjah R. Rasuna Said,Jakarta Selatan
Yayang,supermarket,,-6.220920699999999,106.8331085,"Jalan Haji R. Rasuna Said, RT.2/RW.5, Karet Kuningan, South Jakarta City, Jakarta",Jakarta Selatan
Mixue Tebet,cafe,dessert,-6.227705899999999,106.8550896,tebet raya no 55,Jakarta Selatan
Ropang OTW Tebet,restaurant,coffee_shop;sandwich;ice_cream;indonesian,-6.227596,106.8550419,Jalan Tebet Utara Dalam,"Tebet, South Jakarta"
WS Waroeng Steak & Shake Tebet,restaurant,steak_house,-6.228360299999999,106.85527959999999,Tebet Timur Raya,"Tebet, South Jakarta"
alfamidi tebet raya,supermarket,,-6.227917399999999,106.8552622,Tebet Raya No.64,"Tebet, South Jakarta"
Sienna Kost Rembang 4,apartment,,-6.200630699999999,106.82492519999998,Jalan Rembang,"Menteng, Jakarta Pusat"
Kost Griya Buncis,guest_house,,-6.3856458,106.8142831,,
Bright Food and Drink by Indomaret,convenience,,-6.318718299999999,106.83785039999998,,
Haus!,cafe,bubble_tea,-6.227831,106.8560886,,
MOR,convenience,,-6.2213127,106.81935729999998,Jalan Profesor Dokter Satrio,DKI Jakarta
DAON,restaurant,korean,-6.221329599999999,106.81940909999999,Jalan Profesor Dokter Satrio,Jakarta Selatan
Biggby Coffee,cafe,coffee_shop;sandwich;dessert,-6.212270099999999,106.8040043,,
Carrots Bar,bar,,-6.226671399999999,106.80718239999999,"Fairgrounds SCBD Lot 14, Jl. Jenderal Sudirman No.14, Daerah Khusus Ibukota Jakarta 12190",South Jakarta
Sixty,restaurant,,-6.264528599999999,106.80877329999998,,
Rhythm Room,bar,,-6.2643785,106.8087309,,
Market Ranch,supermarket,,-6.2526172,106.8015152,,
Tos.Ca,restaurant,,-6.253981699999999,106.80181439999998,Jalan Darmawangsa 6 & 9,
Yakinikuya,restaurant,,-6.2528667,106.8016483,,
Dapur Omar Poppy,restaurant,,-6.2527067,106.80161059999999,,
The Takemori,restaurant,japanese,-6.2532566,106.80173679999999,,
Weirdough Bakehouse,cafe,,-6.253680799999999,106.8015431,,
Nasi Kapau Rayo,restaurant,regional,-6.253828699999999,106.8012348,Jalan Dharmawangsa VI,
Cold Moo,ice_cream,,-6.252868799999999,106.80106769999999,Jalan Dharmawangsa VI,
Chung Gi Wa,restaurant,korean,-6.2523948,106.8002619,Jalan Wijaya II,
Tator Café,cafe,,-6.2531017,106.80169149999999,,
Boaz,bakery,,-6.2533713,106.80174619999998,,
Rà Premiere,hotel,,-6.293641899999999,106.80225589999999,,
Layàna Cilandak,restaurant,indonesian;regional,-6.2936783,106.80245119999998,,
Meneer's Koffie,cafe,coffee_shop,-6.340674299999999,106.8858291,,
Rumangsa,cafe,coffee_shop,-6.293650699999999,106.8022231,,
White Rock Terrace,restaurant,,-6.2397711,106.83092039999998,,
Flora,restaurant,,-6.239729299999999,106.83088169999999,Jalan Jenderal Gator Subroto,
GBK Corner,food_court,local;indonesian,-6.2178342,106.80173119999999,,
Fauna,bar,,-6.2396966,106.8307568,Jalan Jenderal Gator Subroto,
Dermaga Dimsum,fast_food,dimsum;regional,-6.226007499999999,106.8189656,,
Tanamera,cafe,coffee_shop;indonesian;local,-6.2236253999999995,106.8096599,Jalan Jenderal Sudirman,South Jakarta
Coffee Beerian-ho,pub,,-6.237227100000001,106.809183,Jalan Ciragil 2,
Padang Sederhana,fast_food,regional,-6.2261952,106.81900979999999,,
Hoshino Coffee,cafe,japanese,-6.2239782,106.82348679999998,,
Saturday,cafe,,-6.2244364999999995,106.8229499,,
Remboelan,restaurant,regional;indonesian,-6.224579,106.82347919999998,,
Bakso Lapangan Tembak Senayan,restaurant,indonesian,-6.2196569,106.8021166,,
Fyne Jakarta,bar,,-6.244201199999998,106.8109302,Jalan Wijaya I,Petogogan
Pick Cup,cafe,coffee_shop,-6.229432799999999,106.8205197,,
Shokupan,bakery,,-6.229520800000001,106.82043479999999,,
DF Kitchen,bar,,-6.2296294,106.82037639999999,Jalan Gatot Subroto,
Nasi Uduk Semur Jengkol Betawi,restaurant,indo,-6.3178160000000005,106.8782809,,
Warung Bu Rinto,convenience,,-6.3179639,106.8773001,Gang Musholla,DKI Jakarta
Nasi Goreng Mas Budi,restaurant,,-6.318449299999999,106.8778561,,
Warung Bu Warung,convenience,,-6.3172156,106.8772692,,DKI Jakarta
Nasi Padang,restaurant,indo,-6.318557900000001,106.8777716,,
Bakmi & Seafood 99 Jawara,restaurant,seafood;noodles,-6.3171446,106.8788462,Jalan Centex,DKI Jakarta
Toko Wisnu Jaya,convenience,,-6.317685499999999,106.8783527,,
Kios Unggas Ciracas,convenience,,-6.3181027,106.8782145,,
Bakso Prabu Ciracas,restaurant,,-6.318914099999999,106.87785539999999,,
Es Kelapa Muda,beverages,,-6.3188136,106.8776444,,
RM Kembar Jaya,restaurant,indonesian,-6.3182267,106.87813410000001,,
D'BRO Chicken & Burger - Ciracas,fast_food,burger;fries;fried_chicken,-6.317218499999999,106.87888739999998,,
Toko Sembako Banyuwangi,convenience,,-6.317142199999999,106.8789499,,
Warteg Selera,restaurant,,-6.3170265,106.8790566,,
Pecel Lele Pak Kumis,restaurant,,-6.316951799999999,106.8791585,,
Nasi Goreng Syila,restaurant,,-6.3169212,106.8791956,,
Kopi Janji Jiwa,coffee,,-6.2444261999999995,106.86628300000001,,
Soto Ayam Lamongan “Pak Dhe”,restaurant,indonesian,-6.2303572,106.82150190000002,,
Warteg 'DJ',restaurant,indonesian,-6.2295188,106.8215798,,
Rumah Kamang Residence,hotel,,-6.3045421,106.81694429999999,Jalan Saco,DKI Jakarta
Orvia,ice_cream,,-6.2291618,106.8095125,,
Jon & Lou,restaurant,international,-6.2278313,106.8098813,,
Ramen 38,restaurant,ramen,-6.227556599999999,106.80954199999998,,
Wolfgang’s Steakhouse,restaurant,steak_house,-6.225634199999999,106.81319119999999,,
SiBersih Shoes Care - Kuningan,supermarket,,-6.220996699999999,106.82449499999998,Jalan Blumbang,South Jakarta
"Doyan Ayam Cimanggis, Depok",restaurant,chicken;indonesian,-6.3687958,106.8544834,"Jl. Palangkaraya, RT.2/RW.15, Tugu, Kec. Cimanggis",Kota Depok
People's Cafe,restaurant,,-6.2443749,106.8029194,,
Kisaku,cafe,coffee_shop,-6.244359499999999,106.8027268,,
Cotti Coffee,cafe,coffee_shop,-6.2440832,106.80269349999999,,
Tomoro,cafe,coffee_shop,-6.244482,106.80318789999998,,
di.bawahtangga,cafe,coffee_shop,-6.244518199999999,106.80311909999999,,
Harvest,bakery,,-6.244430799999999,106.80322019999998,,
Kyuka Ramen,restaurant,,-6.2440937,106.8023853,,
TAMANI KEMANG,cafe,,-6.255484,106.8099358,,
TAMANI WTC 6,cafe,,-6.2149107,106.8193338,,
TAMANI KOTA KASABLANKA,cafe,,-6.223326699999999,106.8423554,,
Pempek Tekwan Rizky,restaurant,indonesian,-6.3265517,106.8525597,,
Zesht Potato,fast_food,,-6.3264189,106.8557255,,
HARRIS Cafe,cafe,,-6.2228278,106.84791909999998,,
The Tube Bar & Lounge,bar,,-6.2228997999999995,106.84785939999999,,
Aneka Jajanan & Minuman,food_court,,-6.3233716,106.85776909999998,,
Martabak Ibrahim,food_court,,-6.323401299999998,106.85776699999998,,
Warkop Selera Kita,cafe,,-6.3212145,106.8579226,,
Nasi Bebek Khas Sa'adah,food_court,,-6.322458999999999,106.85769829999998,,
Suplier Ayam Krisna Ayam Pres,butcher,,-6.322616999999999,106.8577448,,
Mie Ayam Mukbang,restaurant,,-6.3218465,106.8579059,,
Kopi Nongkrong,cafe,,-6.3246458,106.8561558,,
Ayam Fillet & Ikan Laut,butcher,,-6.324609299999999,106.8562339,,
Warung Teh Popon,food_court,,-6.320863699999999,106.85801449999998,Jalan Pertengahan,
Tommoro Coffee,restaurant,coffee_shop,-6.2441579,106.8161794,,
Mie Gacoan 77,restaurant,indonesian,-6.2468151,106.8162207,,
Alfamidi Bangka Raya,supermarket,,-6.246645699999999,106.81506609999998,,
Rumah Makan Padang,restaurant,indonesian;rendang;padang,-6.2777606,106.8702368,,
Wedang Ronde,restaurant,wedang,-6.277609999999999,106.8703827,,
Ayam Madura,restaurant,chicken;indonesian;fish,-6.2785405999999995,106.8700185,,
Warung Dewi,supermarket,,-6.2988723,106.87984469999999,,
Warung Madura,supermarket,,-6.2986505,106.87990409999999,,
Warung Jemis,supermarket,,-6.298830699999998,106.8798786,,
warung sate khas solo Pak Aris,restaurant,indonesian,-6.260811699999999,106.8331396,Jalan Kalibata Utara II,South Jakarta
Rahayu Kuliner,food_court,,-6.2193188,106.829845,,
Felice Cookies,restaurant,regional,-6.289011899999999,106.86565279999999,Jalan Kiray I,
Toko Kopi TUKU - SPBU bp Lenteng Agung,cafe,,-6.320929199999998,106.83603940000002,,
Hop Hop,cafe,,-6.306183600000001,106.8403298,,
Wing Stop,fast_food,,-6.305922399999999,106.84061939999998,,
Tomoro Coffee,cafe,,-6.3064822,106.84009099999999,,
Kopi Restu,cafe,,-6.305989,106.84019029999999,,
Bar.B.Q Plaza,restaurant,,-6.305901,106.8402332,,
Puyo,cafe,,-6.3056171,106.8402493,,
Raa Cha Suki & BBQ,restaurant,,-6.3057343999999995,106.84070259999999,,
Havaianas,restaurant,,-6.3059597,106.8404692,,
Meuramin,restaurant,,-6.306786099999999,106.839973,,
Waroeng Bakudapa,restaurant,,-6.306087699999999,106.84072,,
Nasi uduk Kebon Kacang,restaurant,,-6.305499799999998,106.8406275,,
Yamin Qu,restaurant,,-6.306807499999999,106.8402493,,
Shake-Shake in A Tub,cafe,,-6.305686399999999,106.8406315,,
Nanny's Pavillon,restaurant,,-6.305866399999998,106.84041289999999,,
Kwetiaw 28 Aho,restaurant,,-6.3063583,106.84029759999999,,
Go Steak,restaurant,,-6.305983699999999,106.8403164,,
Tous Les Jours,cafe,,-6.3061556,106.84024389999999,,
Umaqita,restaurant,,-6.3061556,106.84050280000001,,
Legend of Noodle,restaurant,,-6.306042299999999,106.8405229,,
Shihlin,fast_food,,-6.305947699999999,106.8401366,,
Gokana Ramen & Teppan,restaurant,,-6.306290299999999,106.840134,,
Lee Ong's Tea x Waspffle,fast_food,,-6.306229,106.84007229999999,,
Croco By Monsieur,restaurant,,-6.305989,106.8407965,,
Acaraki,restaurant,,-6.306284899999999,106.8402573,,
Bakso Malang Cak Rosso,restaurant,,-6.306090299999999,106.8404169,,
Hong Tang,fast_food,,-6.3067222,106.8401688,,
Hokben,fast_food,,-6.3064662,106.8402868,,
Masti Urban indian,restaurant,,-6.306820799999998,106.8401232,,
Ichiban Crepes,fast_food,,-6.3056718,106.84040219999999,,
Sop Ikan Batam,restaurant,,-6.306030299999999,106.84042499999998,,
Sop Konro Cendana,restaurant,,-6.3059264,106.84069719999998,,
Warung Nasi Goreng Bu Mumun,restaurant,regional;indonesian,-6.2276204,106.82182109999998,,
Toko Kopi TUKU - Cipete,cafe,coffee_shop,-6.277648700000001,106.8014764,,
Toko Kopi TUKU - GBK Senayan,cafe,coffee_shop,-6.2218903999999995,106.80455909999999,,
Toko Kopi TUKU - Pasar Santa,cafe,coffee_shop,-6.2400964,106.8120106,,
Toko Kopi TUKU - SPBU bp Minangkabau,cafe,coffee_shop,-6.2127151,106.8438024,,
Toko Kopi TUKU - Kemang,cafe,coffee_shop,-6.262392,106.8160957,,
Twilight,restaurant,,-6.2214221,106.81948549999998,"Tokopedia Tower, Jl. Prof.Dr. Satrio Kav 11",
Hotmen Ramen,restaurant,,-6.2225378,106.822444,"Prof Dr Satrio Kav. 6, Karet Kuningan, Setiabudi, Jakarta Selatan",
Kopitagram Centang Biru,cafe,,-6.221368899999999,106.81975599999998,,
W Home Reserva | Setiabudi,hotel,,-6.2069676,106.82456169999999,,
Two Sudirman,apartment,,-6.2055157,106.82173799999998,,
Warung Syahnas,fast_food,,-6.2624537,106.86609509999998,,
Nominomi delight | Tebet,restaurant,,-6.2385803,106.85192230000001,,
Warkop Manunggal 17,cafe,coffee_shop;noodle,-6.2976049,106.8971255,Jalan Albaidho,Jakarta Timur
Bakso & Mie Ayam Rizqi Barokah,fast_food,meatball;indonesian_chicken_noodle,-6.2974707,106.89704589999998,Jalan Albaidho,Jakarta Timur
Yuza Meat Shop,butcher,,-6.297509800000001,106.8970442,Jalan Albaidho,Jakarta Timur
Soto Ceker & Ayam Bakar Betawi,fast_food,indonesian_chicken_feet_soup;indonesian_chicken_noodle;grilled_chicken,-6.2970333,106.8971908,Jalan Albaidho,Jakarta Timur
Misoa Story | Blok M Square,restaurant,,-6.244958199999999,106.8021557,,
MAKO Cake and Bakery Stand Alone Taman Mini,bakery,,-6.2906173,106.88265589999999,Jalan Pondok Gede,Jakarta Timur
Monster Curry | Lotte Mall,restaurant,,-6.224103499999999,106.8234468,,
Nduo sushi and coffee | Lotte Mall,restaurant,,-6.224451499999999,106.8233713,,
E+enaking Malatang | Lotte Mall,restaurant,,-6.2243393,106.823797,,
Indomaret SPBU Pusdiklat Depnaker,convenience,,-6.2855076,106.8793008,Pertamina 34-13506,Jakarta Timur
BeKeeN cafe by Sahara,cafe,coffee_shop,-6.2581787,106.868992,"Jl. SMA Negeri 14 No.4, RT.4/RW.14, Cawang, Kec. Kramat jati, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta",Jakarta Timur
Kedai Abbah Slowbrew Coffee & Tea,cafe,coffee_shop;indonesian,-6.254292799999999,106.84969289999998,Jalan Duren Tiga Timur,"Pancoran, South Jakarta"
Vilo Gelato,ice_cream,,-6.243950699999999,106.80228359999998,,
Make Some Room,restaurant,dessert,-6.2439165,106.8021627,,
Little Salt Bread,bakery,,-6.244199199999999,106.80216689999999,,
Bakso Bondan,restaurant,,-6.2454598,106.8026116,,
Kami Makmur,restaurant,noodle,-6.245501999999999,106.80261379999999,,
Deracikan,cafe,,-6.2447664,106.8021711,,
Bopet mini,restaurant,,-6.2152076,106.81486219999998,,
Toko Kopi TUKU - JDC,cafe,,-6.2019945,106.80082889999998,,
"Toko Kopi TUKU - MRT, Dukuh Atas",cafe,coffee_shop,-6.202047299999999,106.82227829999998,Jalan Kendal,Central Jakarta
Kurasu,cafe,coffee_shop,-6.2433594,106.80423140000002,,
Bagel Coffee Company,cafe,coffee_shop,-6.2447597,106.8023358,,
Mack's Creamery,ice_cream,,-6.244086199999999,106.8021448,,
Warung Sate Khas Solo Pak Sri,restaurant,indonesian,-6.326337799999999,106.85890909999999,,
Barna KTV and Lounge Jakarta,bar,,-6.2154983999999995,106.8299553,Jalan Hajjah R. Rasuna Said,South Jakarta
Kost Lux DePoerba,guest_house,,-6.250856599999999,106.8454818,Jl. Pancoran Indah,Jakarta Selatan
Warung Burjo Cipinang,cafe,coffee_shop,-6.2214005000000006,106.88148259999998,Jalan Cipinang Jaya II E,
Toko Sembako,supermarket,,-6.221336899999999,106.88120579999999,Jalan Cipinang Jaya II E,
SiBersih Shoes Care - Pejaten,supermarket,,-6.282690099999999,106.83825219999999,Jalan Salihara,South Jakarta
SiBersih Shoes Care - Cipete,supermarket,,-6.2716565,106.8071922,Jalan Asem II,South Jakarta
Salad Hut - Senopati,restaurant,salad,-6.233846899999999,106.8169863,Jalan Kebalen VI,South Jakarta
Hangry Senayan - Moon Chicken x San Gyu x Ayam Koplo x Dari Pada x Wai Thai Food x Accha X Hot Side Story X Bu Tumbar,restaurant,,-6.233764399999999,106.81556209999998,Jalan Pecandran,South Jakarta
kantin masjid albina,restaurant,asian,-6.221239099999999,106.8017626,,
Madre,cafe,coffee_shop,-6.3265379,106.8572842,,
Bakmi Mania,restaurant,noodle,-6.2181869,106.81822569999999,,
Fore,cafe,coffee_shop,-6.2180602,106.81862129999999,,
TVRI Mart,convenience,,-6.213159899999999,106.801944,,
Pho 777,restaurant,vietnamese,-6.211012399999999,106.8241652,,
Waroeng Bangkit Senopati,restaurant,,-6.229448999999999,106.8032629,,
Samown Garden,restaurant,barbecue;korean,-6.2239002,106.823315,Jalan Profesor Doktor Satrio,DKI Jakarta
Pempek Farel,food_court,,-6.328219000000001,106.851204,,
Seblak Ar One,food_court,,-6.328358599999999,106.85107129999999,,
Malaya Street,restaurant,,-6.2125527,106.8042011,,
Ayam Apa Bebek,restaurant,,-6.21252,106.8042507,,
Tekko,restaurant,,-6.212593999999999,106.8041535,,
Pempek Cik Tini,food_court,,-6.338793299999999,106.8548715,,
Ayam Ull-Ull,fast_food,chicken,-6.338672999999999,106.85462069999998,,
Ceker ala Dimsum,food_court,,-6.338977599999998,106.85499,,
KOPITIAM Sinar Pagi,cafe,coffee_shop;kopi_tiam,-6.389128499999999,106.83780579999998,Jalan Sentosa Raya,Depok
Kontrakan Nenek Yuyun,guest_house,,-6.2079949,106.8731,Jalan Arjuna III,
Warkop Koepinang,coffee,,-6.346906199999999,106.88543039999999,,
Onickoe,restaurant,,-6.244438799999999,106.80299229999999,,
Mie Bandung Kejaksaan 1964,restaurant,,-6.244106299999999,106.8027138,,
LBRY,cafe,coffee_shop,-6.245355399999999,106.80254039999998,,
Teazzi,cafe,bubble_tea,-6.244602799999999,106.8028212,,
Beanstar,cafe,,-6.2447717,106.80323249999998,,
Cofilab,cafe,coffee_shop,-6.215971099999999,106.83517189999999,,
Dion,restaurant,,-6.2116234,106.80561389999998,,
Copper.30,restaurant,,-6.2172355999999995,106.8303791,,
"Nishimura, Shangri-La Jakarta",restaurant,japanese,-6.203037299999999,106.81889549999998,,
"JIA, Shangri-La Jakarta",restaurant,chinese,-6.203064,106.81888749999999,,
Way of Evergreen,cafe,international,-6.2194403,106.81835869999999,,
Lokiin,restaurant,indonesian,-6.2457183999999994,106.80249069999999,,
Nonie's Huis Hotel Cibubur,hotel,,-6.3753487,106.89914009999998,Jalan Danau Cibubur Asri,
Dobah Experience,restaurant,,-6.244444299999999,106.802593,,
Tjahaja Baru,restaurant,,-6.2446482,106.8021537,,
Butter Baby,bakery,,-6.244719099999999,106.80215189999998,,
Hap!,bakery,,-6.244506799999999,106.8021609,,
KMart,convenience,,-6.244041299999999,106.8023429,,
Kaya Tiam,restaurant,,-6.244597599999999,106.8021528,,
T99,cafe,bubble_tea,-6.2444551,106.8021617,,
Cups,cafe,,-6.244415099999999,106.8021611,,
Busy Cheesecake,cafe,,-6.2443607,106.8021592,,
Warung bebek notaris,restaurant,,-6.202547899999999,106.8253694,,
Toko Kopi Tuku - Dukuh Atas,cafe,,-6.2021012,106.822459,,
Disenja Coffee,cafe,,-6.2022759,106.82318249999999,,
Difabis Coffee And Tea,cafe,,-6.2021064,106.8225246,,
Taman Balitung,park,,-6.23182272741302,106.80860323533854,,
Le Méridien Jakarta,hotel,,-6.213108284644161,106.81884971493446,Jalan Jenderal Sudirman,Jakarta
JW Marriott Hotel Jakarta,hotel,,-6.2270433948722195,106.8271779444687,Jalan DR Ide Anak Agung Gde Agung,Jakarta
Venus Karaoke & Billiard,bar,,-6.37170745,106.83183489999999,,
Dermaga One,restaurant,seafood,-6.369134803893762,106.8257520167786,,
Naga Swalayan Ciracas,supermarket,,-6.33109421930081,106.86765312767331,Jalan Bogor Raya,DKI Jakarta
Kantin Kerucut FIB UI,food_court,,-6.363894884205868,106.82708131780944,,
Hotel Kaisar,hotel,,-6.253008521475525,106.84155894073326,"Jl. PLN, Duren Tiga, Pancoran",DKI Jakarta
Hotel Maharadja,hotel,,-6.240635870986165,106.82482291823726,Jalan Kapten Pierre Tendean,"Mampang Prpt, South Jakarta"
ARTOTEL Gelora Senayan Jakarta,hotel,,-6.2232531659901245,106.80285462813423,Jalan Pintu Satu Senayan,Central Jakarta
Wisma Fajar,motel,,-6.222184399999999,106.80145055,,
Gelael,supermarket,,-6.328094532979169,106.86574477985779,,DKI Jakarta
Hotel Mutiara,hotel,,-6.354701519583689,106.84709329718629,,
Hypermart Cimanggis,supermarket,,-6.3711633413911155,106.86036516523997,Jalan Raya Bogor,"Cimanggis, Tugu, Depok"
Ayam Goreng Suharti,restaurant,,-6.256758488626719,106.8637323347035,,
Mutiara Hotel,hotel,,-6.226344482650574,106.86658928475535,,
Grand Menteng,hotel,,-6.199985880286621,106.85524357531285,,
Harvest Cake,bakery,,-6.37730175,106.83140515,,
Kantin FEB UI,food_court,,-6.361795607403501,106.82650127818583,,
Smart Hotel,hotel,,-6.200029030694272,106.82253970831599,Tanjung Karang,
All Seasons Hotel,hotel,,-6.201395645975095,106.82218817897166,Talang Betutu,Central Jakarta
Oakwood Suites,hotel,,-6.207487377087369,106.82741671886716,Jalan Setia Budi Utara Raya,"Setiabudi, South Jakarta"
Gran Meliá Jakarta,hotel,,-6.235030897054088,106.83022702293249,Jalan Hajjah R. Rasuna Said,Jakarta
Park Hotel,hotel,,-6.244105294094036,106.87560234197286,Jalan DI Panjaitan,"Jatinegara, East Jakarta"
Hotel Bidakara Jakarta,hotel,,-6.240198493083216,106.84178539261202,Jalan Jenderal Gatot Subroto,DKI Jakarta
Grand Lucky,supermarket,,-6.22684490808439,106.80580698389934,,DKI Jakarta
Hotel Maharani,hotel,,-6.2461027814636765,106.82663854348287,Jalan Mampang Prapatan Raya (Warung Buncit),South Jakarta
Crematology,cafe,,-6.235515256946322,106.8139126809042,,
Djournal House - Gunawarman by ISMAYA,restaurant,,-6.232173040465272,106.80780279898244,,
Dough Lab - Senopati,bakery,,-6.230979949999998,106.80919634999998,,
Yellow Fin,restaurant,japanese,-6.230893916457885,106.80776511380918,,
3 Wise Monkeys Senopati,restaurant,sushi,-6.231005924867893,106.80804649544747,,
SOOKDAL PREMIUM KOREAN BBQ,restaurant,korean,-6.2311205767054005,106.80777938242144,Jalan Gunawarman,South Jakarta
Pantja - Senopati,restaurant,,-6.23090165,106.80909515000002,,
Restoran Caping Gunung,restaurant,,-6.302617121830933,106.89836800069733,,
Kantin FT UI,food_court,,-6.363212999999996,106.8245851,,
Gedung E F.Psi / Kantin Lama,restaurant,,-6.363170404386003,106.83031273802517,,
Kantin NL-Balsem FISIP UI,food_court,daerahregional,-6.363178986978894,106.8298240246814,,
Kantin F. Psi,restaurant,,-6.3635329999999986,106.83010165000002,,
Shabu Hachi Margonda,restaurant,,-6.393520822308946,106.82408094639598,,
Transmart,supermarket,,-6.400408600522445,106.81670329660236,Jalan Dewi Sartika,Depok
RM. Handayani,restaurant,,-6.201782033380722,106.85687345743501,,
ceriamart,convenience,,-6.205124790238852,106.86152622979817,,
Hotel Mega Matra,hotel,,-6.20673594529948,106.85952265459396,,
Alia,hotel,,-6.214557613342026,106.86319940075492,,
Hotel Pondok Tirta,hotel,,-6.250146690521039,106.88081416265955,,
Amaris Hotel Tendean,hotel,,-6.239832575356284,106.82693451262669,Jl. Kapten P. Tendean,"Mampang Prapatan, South Jakarta"
Cahaya Swalayan,supermarket,,-6.3056154832947735,106.81428165959085,,DKI Jakarta
Old House Coffee Shop,cafe,,-6.372352058150526,106.83434382285512,,
Sop Iga Betawi,fast_food,regional,-6.371226320472291,106.83237664601596,,
Justus Steak House,restaurant,,-6.277544488761256,106.80087571609188,,
warkop asep,restaurant,,-6.295401279267522,106.83136193129425,,
RM Sederhana,restaurant,,-6.277912416237578,106.80092953302174,,
Ayam Presto,restaurant,regional,-6.2779870632202925,106.80314096427706,,
Kedai Kopi Tenong,cafe,,-6.278054140110389,106.80358310360077,,
Masakan Rumah Ibu Endang,restaurant,regional,-6.2776279,106.803115,,
Oenpao,restaurant,chinese,-6.277982797862814,106.80266702099262,,
rumah makan ibu ida,restaurant,,-6.295622840574153,106.83151476957818,,
Hotel JS Luwansa,hotel,,-6.222918683105065,106.83322388261728,Jalan Hajjah R. Rasuna Said,South Jakarta
Royal Kuningan Hotel,hotel,,-6.206709625451788,106.83038937506524,Jl. Kuningan Persada,South Jakarta
Pusat Studi Jepang,restaurant,japanese,-6.361741334167176,106.82806228248496,,
Grand Kemang Hotel,hotel,,-6.256052536219004,106.81094515436159,,
Amaris Hotel La Codefin Kemang,hotel,,-6.2558838745079095,106.81294525760036,"Jalan Kemang Raya, Mampang Prapatan",South Jakarta
Swiss-Belresidences,hotel,,-6.213852492169581,106.83705823286958,,
Ascott Sudirman Jakarta,hotel,,-6.222604942712963,106.81989085142945,,
Mu Gung Hwa,supermarket,,-6.235443650000002,106.81595255,,
Hotel Harris Tebet,hotel,,-6.222907035127275,106.84808651884418,,
Hotel Santika Depok,hotel,,-6.386610875926058,106.82629146783208,Jalan Margonda Raya,Depok
Kemang Food Fest,restaurant,,-6.255402249999999,106.81305154999997,,
Ayam Bakar Deli Bang Doli,cafe,regional,-6.2830457499999985,106.87782389999998,,
Restoran Sederhana - Taman Mini,restaurant,asian;indonesian;padang,-6.290067171935424,106.8831827997798,Jalan Pondok Gede,Jakarta Timur
Ayam Goreng Aroma,restaurant,,-6.200698399999999,106.85455644999998,,
Mie Ayam Berkat,restaurant,,-6.36085895549526,106.83359972918893,Jalan Margonda Raya,
Nasi Pecel Mbak Ira,restaurant,indonesian;chicken,-6.36077295,106.833116,Jalan Raya Margonda,Depok
Milan Cafe,cafe,,-6.35941317213889,106.8332162283157,,
Ayam Penyet WSG,restaurant,,-6.359291073550722,106.83231240400436,,
Martabak Pizza Orins Margonda,restaurant,,-6.359115807264157,106.83309791019099,,
Starbucks - Margonda Raya,cafe,,-6.3638476499999985,106.8332772,,
MUG Cafee,cafe,,-6.362024399255541,106.8338242676615,,
Warteg Bahari Margonda,restaurant,,-6.3631810729125755,106.83384776834372,,
Indomaret Pepaya,convenience,,-6.325242542281256,106.82001772443245,,
Rumah Makan Betawi,restaurant,,-6.323583769698092,106.81964550320797,,
Kedai Kopi Insana,cafe,,-6.20293715,106.8269566,,
Salihara Food Court,food_court,,-6.2845675743409295,106.8381913378032,,
Roti Bakar Edy,fast_food,,-6.371308605056178,106.8329804565543,,
lawson,restaurant,,-6.374998999999999,106.83262835000001,,
Pertamina,fuel,,-6.374139163132522,106.8329014395636,Jalan Raya Margonda,Depok
